"","day","interval","popNo","temp","pop1","pop2","gen","n","size","surv","growth","carryingeggs","offspringproduced","clutchsize","sizeoff","clone","sexoff","sex","country","countryBin"
"758",17,4,"72",22,5,7,"N2",358,2.95,1,0,0,NA,NA,NA,"5",NA,"f","N",0
"759",17,4,"73",22,5,10,"N2",367,0.92,1,0.144,0,NA,NA,NA,"5",NA,"f","N",0
"760",17,4,"73",22,5,10,"B2",367,3.5,1,0,1,1,9,1.49,"10","f","f","B",1
"761",17,4,"77",22,7,11,"B1",406,1.19,1,0.136,0,NA,NA,NA,"7",NA,"f","B",1
"762",17,4,"77",22,7,11,"B2",406,3.36,1,0.008,1,1,7,0.78,"11","f","f","B",1
"763",17,4,"79",22,9,12,"B1",467,1.42,1,0.178,0,NA,NA,NA,"9",NA,"f","B",1
"764",17,4,"79",22,9,12,"B1",467,2.88,1,0.034,1,1,8,1.32,"9","f","f","B",1
"765",17,4,"80",22,10,12,"B2",385,3.05,1,0,1,1,3,1.63,"10","f","f","B",1
"766",17,4,"80",22,10,12,"B2",385,1.15,1,0.246,0,NA,NA,NA,"10",NA,"f","B",1
"767",17,4,"81",26,1,NA,"N1",216,1.97,1,0.119,0,NA,NA,NA,"1",NA,"f","N",0
"768",17,4,"81",26,1,NA,"N1",216,2.14,1,0.068,0,NA,NA,NA,"1",NA,"f","N",0
"769",17,4,"82",26,2,NA,"N1",206,3.02,1,0,0,NA,NA,NA,"2",NA,"f","N",0
"770",17,4,"82",26,2,NA,"N1",206,2.37,1,NA,1,NA,NA,NA,"2",NA,"f","N",0
"771",17,4,"83",26,3,NA,"N1",215,1.59,1,0.042,NA,NA,NA,NA,"3",NA,"m","N",0
"772",17,4,"83",26,3,NA,"N1",215,2.24,1,0.085,1,0,NA,NA,"3",NA,"f","N",0
"773",17,4,"85",26,5,NA,"N2",192,1.83,1,0.085,0,NA,NA,NA,"5",NA,"f","N",0
"774",17,4,"85",26,5,NA,"N2",192,2.88,1,0,1,1,2,1.63,"5","f","f","N",0
"775",17,4,"86",26,6,NA,"N2",174,2.44,1,0.025,1,1,3,0.98,"6","f","f","N",0
"776",17,4,"86",26,6,NA,"N2",174,1.9,1,0.068,0,NA,NA,NA,"6",NA,"f","N",0
"777",17,4,"88",26,8,NA,"B1",411,2.92,1,0,1,1,1,1.25,"8","m","f","B",1
"778",17,4,"88",26,8,NA,"B1",411,2.03,1,0.042,0,NA,NA,NA,"8",NA,"f","B",1
"779",17,4,"90",26,10,NA,"B2",337,3.29,1,0,0,NA,NA,NA,"10",NA,"f","B",1
"780",17,4,"90",26,10,NA,"B2",337,2.24,1,0.076,0,NA,NA,NA,"10",NA,"f","B",1
"781",17,4,"92",26,12,NA,"B2",385,2.03,1,0.136,0,NA,NA,NA,"12",NA,"f","B",1
"782",17,4,"92",26,12,NA,"B2",385,3.02,1,0.051,0,NA,NA,NA,"12",NA,"f","B",1
"783",17,4,"96",26,2,3,"N1",206,2.07,1,0.085,0,NA,NA,NA,"2",NA,"f","N",0
"784",17,4,"96",26,2,3,"N1",206,2.27,1,0.025,1,1,2,1.25,"3","f","f","N",0
"785",17,4,"99",26,2,11,"B2",345,3.02,1,0,0,NA,NA,NA,"11",NA,"f","B",1
"786",17,4,"99",26,2,11,"N1",345,1.66,1,0.212,0,NA,NA,NA,"2",NA,"f","N",0
"787",17,4,"101",26,3,7,"B1",452,2.17,1,0.042,0,NA,NA,NA,"7",NA,"f","B",1
"788",17,4,"101",26,3,7,NA,452,2.98,1,0.025,0,NA,NA,NA,NA,NA,"f",NA,NA
"789",17,4,"104",26,4,12,"B2",361,1.69,1,0.178,0,NA,NA,NA,"12",NA,"f","B",1
"790",17,4,"104",26,4,12,NA,361,3.19,1,0.008,0,NA,NA,NA,NA,NA,"f",NA,NA
"791",17,4,"106",26,5,8,"B1",305,2.92,1,0.025,1,1,1,0.98,"8","f","f","B",1
"792",17,4,"106",26,5,8,"N2",305,2.07,1,0.059,0,NA,NA,NA,"5",NA,"f","N",0
"793",17,4,"108",26,6,7,"B1",336,2.98,1,0.017,1,1,3,1.66,"7","f","f","B",1
"794",17,4,"108",26,6,7,"B1",336,2.27,1,0.034,1,1,2,0.92,"7","f","f","B",1
"795",17,4,"110",26,7,12,"B2",308,3.15,1,0.008,1,1,2,1.83,"12","f","f","B",1
"796",17,4,"110",26,7,12,"B2",308,1.86,1,0.178,0,NA,NA,NA,"12",NA,"f","B",1
"797",17,4,"113",26,9,10,"B2",313,1.05,1,0.212,0,NA,NA,NA,"10",NA,"f","B",1
"798",17,4,"113",26,9,10,"B2",313,3.05,1,0.017,0,NA,NA,NA,"10",NA,"f","B",1
"799",18,4,"1",14,1,NA,"N1",100,1.08,1,0.076,0,NA,NA,NA,"1",NA,"f","N",0
"800",18,4,"1",14,1,NA,"N1",100,3.05,1,0.017,1,1,10,0.85,"1","f","f","N",0
"801",18,4,"3",14,3,NA,"N1",108,1.05,1,0.203,0,NA,NA,NA,"3",NA,"f","N",0
"802",18,4,"3",14,3,NA,"N1",108,2.98,1,0.068,1,1,16,1.05,"3","f","f","N",0
"803",18,4,"8",14,8,NA,"B1",120,1.05,1,0.178,0,NA,NA,NA,"8",NA,"f","B",1
"804",18,4,"8",14,8,NA,"B1",120,2.92,1,0.042,1,1,23,0.81,"8","f","f","B",1
"805",18,4,"10",14,10,NA,"B2",115,1.32,1,0.212,0,NA,NA,NA,"10",NA,"f","B",1
"806",18,4,"10",14,10,NA,"B2",115,3.5,1,0,1,0,NA,NA,"10",NA,"f","B",1
"807",18,4,"13",18,1,NA,"N1",223,3.15,0,0,1,1,12,1.02,"1","f","f","N",0
"808",18,4,"13",18,1,NA,"N1",223,2.1,0,NA,0,NA,NA,NA,"1",NA,"f","N",0
"809",18,4,"14",18,2,NA,"N1",229,1.29,1,0.169,0,NA,NA,NA,"2",NA,"f","N",0
"810",18,4,"14",18,2,NA,"N1",229,3.08,1,0.008,1,1,13,0.85,"2","m","f","N",0
"811",18,4,"15",18,3,NA,"N1",224,2.44,1,0,0,1,2,0.81,"3","m","f","N",0
"812",18,4,"15",18,3,NA,"N1",224,3.08,1,0,1,1,7,0.88,"3","m","f","N",0
"813",18,4,"17",18,5,NA,"N2",252,1.59,1,0.102,0,NA,NA,NA,"5",NA,"f","N",0
"814",18,4,"17",18,5,NA,"N2",252,3.08,1,0.017,1,1,22,0.78,"5","m","f","N",0
"815",18,4,"18",18,6,NA,"N2",364,1.56,1,0.195,0,NA,NA,NA,"6",NA,"f","N",0
"816",18,4,"18",18,6,NA,"N2",364,3.29,1,0.008,1,1,17,1.02,"6","f","f","N",0
"817",18,4,"19",18,7,NA,"B1",296,2.17,1,0.093,0,NA,NA,NA,"7",NA,"f","B",1
"818",18,4,"19",18,7,NA,"B1",296,3.19,1,0.017,1,1,24,1.22,"7","f","f","B",1
"819",18,4,"20",18,8,NA,"B1",393,1.9,1,0.076,0,NA,NA,NA,"8",NA,"f","B",1
"820",18,4,"20",18,8,NA,"B1",393,3.32,1,0.008,1,1,27,1.08,"8","m","f","B",1
"821",18,4,"23",18,11,NA,"B2",321,2.03,1,0.085,0,NA,NA,NA,"11",NA,"f","B",1
"822",18,4,"23",18,11,NA,"B2",321,3.4,1,0.013,1,1,25,0.98,"11","f","f","B",1
"823",18,4,"24",18,12,NA,"B2",304,1.63,1,0.186,0,NA,NA,NA,"12",NA,"f","B",1
"824",18,4,"24",18,12,NA,"B2",304,3.29,1,0,1,1,26,1.02,"12","f","f","B",1
"825",18,4,"28",18,1,10,"N1",341,1.73,1,0.051,0,NA,NA,NA,"1",NA,"f","N",0
"826",18,4,"28",18,1,10,"B2",341,3.55,1,0.025,1,1,24,0.81,"10","f","f","B",1
"827",18,4,"32",18,3,5,"N2",343,2.07,1,0.025,0,NA,NA,NA,"5",NA,"f","N",0
"828",18,4,"32",18,3,5,"N1",343,3.32,1,0,1,1,6,0.95,"3","m","f","N",0
"829",18,4,"33",18,3,8,"N1",358,1.76,1,0.203,0,NA,NA,NA,"3",NA,"f","N",0
"830",18,4,"33",18,3,8,"N1",358,3.25,1,0,1,1,14,1.05,"3","m","f","N",0
"831",18,4,"37",18,4,10,"N2",377,1.19,1,0.246,0,NA,NA,NA,"4",NA,"f","N",0
"832",18,4,"37",18,4,10,"N2",377,3.36,1,-0.014,1,1,32,0.92,"4","f","f","N",0
"833",18,4,"40",18,6,8,"N2",350,2,1,0.178,0,NA,NA,NA,"6",NA,"f","N",0
"834",18,4,"40",18,6,8,"B1",350,3.08,1,0,1,1,17,0.85,"8","m","f","B",1
"835",18,4,"43",18,7,10,"B1",425,2.03,1,0.076,0,NA,NA,NA,"7",NA,"f","B",1
"836",18,4,"43",18,7,10,"B1",425,3.35,1,0.037,1,1,29,1.05,"7","m","f","B",1
"837",18,4,"47",22,1,NA,"N1",288,1.46,1,0.153,0,NA,NA,NA,"1",NA,"f","N",0
"838",18,4,"47",22,1,NA,"N1",288,3.25,0,NA,0,NA,NA,NA,"1",NA,"f","N",0
"839",18,4,"48",22,2,NA,"N1",345,2.14,1,0.119,0,1,2,0.85,"2","f","f","N",0
"840",18,4,"48",22,2,NA,"N1",345,2.92,1,0.042,1,1,2,1.05,"2","m","f","N",0
"841",18,4,"49",22,3,NA,"N1",378,1.83,1,0.195,0,NA,NA,NA,"3",NA,"f","N",0
"842",18,4,"49",22,3,NA,"N1",378,3.19,1,0,1,1,2,1.53,"3","f","f","N",0
"843",18,4,"50",22,4,NA,"N2",509,1.8,1,0.102,0,NA,NA,NA,"4",NA,"f","N",0
"844",18,4,"50",22,4,NA,"N2",509,3.08,1,0.017,1,1,1,0.92,"4","m","f","N",0
"845",18,4,"54",22,8,NA,"B1",369,1.9,1,0.076,0,NA,NA,NA,"8",NA,"f","B",1
"846",18,4,"54",22,8,NA,"B1",369,2.88,1,0.008,1,0,NA,NA,"8",NA,"f","B",1
"847",18,4,"56",22,10,NA,"B2",454,1.83,1,0.127,0,NA,NA,NA,"10",NA,"f","B",1
"848",18,4,"56",22,10,NA,"B2",454,3.4,1,0.013,1,1,5,1.49,"10","f","f","B",1
"849",18,4,"57",22,11,NA,"B2",37,1.97,1,0.169,0,1,4,0.78,"11","f","f","B",1
"850",18,4,"57",22,11,NA,"B2",37,2.58,1,0.093,1,1,18,1.76,"11","f","f","B",1
"851",18,4,"58",22,12,NA,"B2",337,1.76,1,0.136,0,NA,NA,NA,"12",NA,"f","B",1
"852",18,4,"58",22,12,NA,"B2",337,2.95,1,0.025,1,1,3,1.66,"12","f","f","B",1
"853",18,4,"60",22,1,5,"N1",370,1.42,1,0.186,0,NA,NA,NA,"1",NA,"f","N",0
"854",18,4,"60",22,1,5,"N1",370,2.88,1,0.034,0,NA,NA,NA,"1",NA,"f","N",0
"855",18,4,"61",22,1,8,"N1",414,1.97,1,0.085,0,NA,NA,NA,"1",NA,"f","N",0
"856",18,4,"61",22,1,8,"N1",414,2.47,1,0.042,1,1,8,1.36,"1","m","f","N",0
"857",18,4,"63",22,2,4,"N1",297,2.14,1,0.093,0,NA,NA,NA,"2",NA,"f","N",0
"858",18,4,"63",22,2,4,"N1",297,2.95,1,0.008,0,NA,NA,NA,"2",NA,"f","N",0
"859",18,4,"65",22,2,10,"B2",306,2.2,1,0.119,0,NA,NA,NA,"10",NA,"f","B",1
"860",18,4,"65",22,2,10,"B2",306,3.25,0,NA,1,1,6,1.53,"10","f","f","B",1
"861",18,4,"67",22,3,9,"N1",368,1.46,1,0.246,0,NA,NA,NA,"3",NA,"f","N",0
"862",18,4,"67",22,3,9,"N1",368,2.27,1,0.025,1,1,3,0.95,"3","f","f","N",0
"863",18,4,"68",22,3,12,"N1",382,1.66,1,0.127,0,NA,NA,NA,"3",NA,"f","N",0
"864",18,4,"68",22,3,12,"B2",382,3.05,1,0.042,1,1,18,1.53,"12","f","f","B",1
"865",18,4,"70",22,4,8,"N2",476,1.83,1,0.178,0,NA,NA,NA,"4",NA,"f","N",0
"866",18,4,"70",22,4,8,"N2",476,3.29,1,0.017,1,1,4,0.92,"4","f","f","N",0
"867",18,4,"71",22,4,11,"N2",410,1.46,1,0.085,0,NA,NA,NA,"4",NA,"f","N",0
"868",18,4,"71",22,4,11,NA,410,3.25,1,0.025,0,NA,NA,NA,NA,NA,"f",NA,NA
"869",18,4,"74",22,6,9,"N2",402,2.07,1,0.051,0,NA,NA,NA,"6",NA,"f","N",0
"870",18,4,"74",22,6,9,"B1",402,3.22,1,0,1,1,15,1.32,"9","m","f","B",1
"871",18,4,"75",22,6,12,"B2",443,2,1,0.093,0,NA,NA,NA,"12",NA,"f","B",1
"872",18,4,"75",22,6,12,"B2",443,3.29,1,0.025,1,1,4,0.92,"12","f","f","B",1
"873",18,4,"76",22,7,9,"B1",376,1.59,1,0.144,0,NA,NA,NA,NA,NA,"f","B",1
"874",18,4,"76",22,7,9,"B1",376,2.85,1,0.051,1,1,2,1.12,NA,"f","f","B",1
"875",18,4,"78",22,8,10,"B2",361,1.76,1,0.178,0,NA,NA,NA,"10",NA,"f","B",1
"876",18,4,"78",22,8,10,"B2",361,3.25,0,0,1,1,11,1.39,"10","f","f","B",1
"877",18,4,"84",26,4,NA,"N2",343,1.02,1,0.144,NA,NA,NA,NA,"4",NA,"m","N",0
"878",18,4,"84",26,4,NA,"N2",343,1.9,1,0.076,0,NA,NA,NA,"4",NA,"f","N",0
"879",18,4,"87",26,7,NA,"B1",325,0.95,1,0.025,0,NA,NA,NA,"7",NA,"f","B",1
"880",18,4,"87",26,7,NA,"B1",325,2.88,1,0,0,NA,NA,NA,"7",NA,"f","B",1
"881",18,4,"89",26,9,NA,"B1",420,2,1,0.017,0,NA,NA,NA,"9",NA,"f","B",1
"882",18,4,"89",26,9,NA,"B1",420,2.92,1,0,0,NA,NA,NA,"9",NA,"f","B",1
"883",18,4,"91",26,11,NA,"B2",94,2.31,1,0.059,1,0,NA,NA,"11",NA,"f","B",1
"884",18,4,"91",26,11,NA,"B2",94,0.81,0,NA,0,NA,NA,NA,"11",NA,"f","B",1
"885",18,4,"93",26,1,6,NA,330,2.75,0,NA,0,NA,NA,NA,NA,NA,"f","N",0
"886",18,4,"93",26,1,6,NA,330,0.88,0,NA,0,NA,NA,NA,NA,NA,"f","N",0
"887",18,4,"94",26,1,9,"N1",269,1.08,1,0.161,0,NA,NA,NA,"1",NA,"f","N",0
"888",18,4,"94",26,1,9,"B1",269,2.81,1,0.025,1,1,4,1.69,"9","f","f","B",1
"889",18,4,"95",26,1,12,"B2",283,1.53,1,0.246,0,NA,NA,NA,"12",NA,"f","B",1
"890",18,4,"95",26,1,12,"B2",283,2.41,1,0.059,1,1,3,1.73,"12","f","f","B",1
"891",18,4,"97",26,2,5,"N2",121,1.56,1,0.102,0,NA,NA,NA,"5",NA,"f","N",0
"892",18,4,"97",26,2,5,"N1",121,3.25,1,0.025,0,NA,NA,NA,"2",NA,"f","N",0
"893",18,4,"98",26,2,8,"N1",217,1.63,1,0.161,0,NA,NA,NA,"2",NA,"f","N",0
"894",18,4,"98",26,2,8,"B1",217,2.31,1,0,1,0,NA,NA,"8",NA,"f","B",1
"895",18,4,"100",26,3,4,"N1",410,1.25,1,0.237,0,NA,NA,NA,"3",NA,"f","N",0
"896",18,4,"100",26,3,4,"N2",410,2.17,1,0.068,1,1,3,1.39,"4","f","f","N",0
"897",18,4,"102",26,3,10,"B2",375,1.46,1,0.246,0,NA,NA,NA,"10",NA,"f","B",1
"898",18,4,"102",26,3,10,"N1",375,3.02,1,0.008,0,NA,NA,NA,"3",NA,"f","N",0
"899",18,4,"103",26,4,9,"B1",371,1.8,1,0.127,0,NA,NA,NA,"9",NA,"f","B",1
"900",18,4,"103",26,4,9,"N2",371,2.81,1,0.025,1,1,3,1.69,"4","f","f","N",0
"901",18,4,"105",26,5,6,"N2",255,1.49,1,0.102,0,NA,NA,NA,"5",NA,"f","N",0
"902",18,4,"105",26,5,6,"N2",255,2.2,1,0.042,0,NA,NA,NA,"5",NA,"f","N",0
"903",18,4,"107",26,5,11,"N2",258,1.32,1,0.093,0,NA,NA,NA,"5",NA,"f","N",0
"904",18,4,"107",26,5,11,"B2",258,2.64,1,0.017,1,0,NA,NA,"11",NA,"f","B",1
"905",18,4,"109",26,6,10,"B2",332,1.76,1,0.127,0,NA,NA,NA,"10",NA,"f","B",1
"906",18,4,"109",26,6,10,"B2",332,3.12,1,0.025,0,NA,NA,NA,"10",NA,"f","B",1
"907",18,4,"111",26,8,9,"B1",430,2.14,1,0.042,0,NA,NA,NA,"8",NA,"f","B",1
"908",18,4,"111",26,8,9,"B1",430,2.85,1,0.008,0,NA,NA,NA,NA,NA,"f","B",1
"909",18,4,"112",26,8,11,"B2",206,1.46,1,0.178,0,NA,NA,NA,"11",NA,"f","B",1
"910",18,4,"112",26,8,11,"B1",206,2.68,1,0.008,1,0,NA,NA,"8",NA,"f","B",1
"911",18,4,"114",26,11,12,"B2",227,1.73,1,0.169,0,NA,NA,NA,"12",NA,"f","B",1
"912",18,4,"114",26,11,12,"B2",227,3.02,1,0,0,NA,NA,NA,"11",NA,"f","B",1
"913",21,3,"2",14,2,NA,"N1",194,1.53,1,0.169,0,NA,NA,NA,"2",NA,"f","N",0
"914",21,3,"2",14,2,NA,"N1",194,3.1,1,0.05,1,0,NA,NA,"2",NA,"f","N",0
"915",21,3,"4",14,4,NA,"N2",118,1.22,1,0.09,0,NA,NA,NA,"4",NA,"f","N",0
"916",21,3,"4",14,4,NA,"N2",118,2.98,1,0.068,1,1,22,0.71,"4","f","f","N",0
"917",21,3,"5",14,5,NA,"N2",81,1.15,1,0.09,0,NA,NA,NA,"5",NA,"f","N",0
"918",21,3,"5",14,5,NA,"N2",81,2.71,1,0.056,1,1,9,0.81,"5","f","f","N",0
"919",21,3,"6",14,6,NA,"N2",156,1.76,1,0.147,0,NA,NA,NA,"6",NA,"f","N",0
"920",21,3,"6",14,6,NA,"N2",156,3.25,1,0,1,0,NA,NA,"6",NA,"f","N",0
"921",21,3,"7",14,7,NA,"B1",131,1.39,1,0.158,0,NA,NA,NA,"7",NA,"f","B",1
"922",21,3,"7",14,7,NA,"B1",131,2.71,1,0.113,1,1,10,0.85,"7","f","f","B",1
"923",21,3,"9",14,9,NA,"B1",77,0.88,1,0.226,0,NA,NA,NA,"9",NA,"f","B",1
"924",21,3,"9",14,9,NA,"B1",77,2.85,1,0.079,1,1,23,0.81,"9","f","f","B",1
"925",21,3,"11",14,11,NA,"B2",150,1.25,1,0.124,0,NA,NA,NA,"11",NA,"f","B",1
"926",21,3,"11",14,11,NA,"B2",150,3.19,1,0.038,1,1,24,0.75,"11","f","f","B",1
"927",21,3,"12",14,12,NA,"B2",177,1.63,1,0.136,0,NA,NA,NA,"12",NA,"f","B",1
"928",21,3,"12",14,12,NA,"B2",177,2.81,1,0.113,0,NA,NA,NA,"12",NA,"f","B",1
"929",21,3,"16",18,4,NA,"N2",378,2,1,0,0,NA,NA,NA,"4",NA,"f","N",0
"930",21,3,"16",18,4,NA,"N2",378,3.22,1,0,1,1,1,1.02,"4","m","f","N",0
"931",21,3,"21",18,9,NA,"B1",387,1.42,1,0.226,0,NA,NA,NA,"9",NA,"f","B",1
"932",21,3,"21",18,9,NA,"B1",387,3.22,1,0.011,1,1,1,1.02,"9","f","f","B",1
"933",21,3,"22",18,10,NA,"B2",648,1.86,1,0.102,0,NA,NA,NA,"10",NA,"f","B",1
"934",21,3,"22",18,10,NA,"B2",648,3.5,1,0,1,0,NA,NA,"10",NA,"f","B",1
"935",21,3,"25",18,1,2,"N1",331,1.36,1,0.226,0,NA,NA,NA,"2",NA,"f","N",0
"936",21,3,"25",18,1,2,"N1",331,2.44,1,0,1,1,3,0.81,"2","m","f","N",0
"937",21,3,"26",18,1,4,"N1",408,1.29,1,0.124,0,NA,NA,NA,"1",NA,"f","N",0
"938",21,3,"26",18,1,4,"N2",408,3.4,1,0,1,1,10,0.85,"4","m","f","N",0
"939",21,3,"27",18,1,7,"B1",353,1.05,1,0.158,0,NA,NA,NA,"7",NA,"f","B",1
"940",21,3,"27",18,1,7,NA,353,3.3,1,0,1,0,NA,NA,NA,NA,"f",NA,NA
"941",21,3,"29",18,2,6,"N1",378,3.2,1,0.017,1,1,13,0.81,"2","m","f","N",0
"942",21,3,"29",18,2,6,NA,378,1.42,NA,NA,NA,NA,NA,NA,NA,NA,"m","N",0
"943",21,3,"30",18,2,9,NA,427,1.36,1,0.079,0,NA,NA,NA,NA,NA,"f",NA,NA
"944",21,3,"30",18,2,9,NA,427,3.4,1,0,1,0,NA,NA,NA,NA,"f",NA,NA
"945",21,3,"31",18,2,12,"N1",424,1.22,1,0.079,0,NA,NA,NA,"2",NA,"f","N",0
"946",21,3,"31",18,2,12,"B2",424,3.45,1,0,1,1,14,1.08,"12","m","f","B",1
"947",21,3,"34",18,3,11,"N1",442,0.95,1,0.056,NA,NA,NA,NA,"3",NA,"m","N",0
"948",21,3,"34",18,3,11,NA,442,3.45,1,0,1,0,NA,NA,NA,NA,"f",NA,NA
"949",21,3,"35",18,4,5,"N2",330,1.19,1,0.226,0,NA,NA,NA,"4",NA,"f","N",0
"950",21,3,"35",18,4,5,"N2",330,3.15,1,0,1,1,3,1.12,"4","m","f","N",0
"951",21,3,"36",18,4,7,NA,461,0.85,1,0.056,0,NA,NA,NA,NA,NA,"f",NA,NA
"952",21,3,"36",18,4,7,"N2",461,3.36,1,0.015,1,1,16,0.88,"4","f","f","N",0
"953",21,3,"38",18,5,9,"N2",452,1.36,1,0.113,0,NA,NA,NA,"5",NA,"f","N",0
"954",21,3,"38",18,5,9,"B1",452,2.41,1,0,1,0,NA,NA,"9",NA,"f","B",1
"955",21,3,"39",18,5,12,"B2",392,1.42,1,0.237,0,NA,NA,NA,"12",NA,"f","B",1
"956",21,3,"39",18,5,12,"B2",392,3.45,1,0,1,1,27,1.02,"12","f","f","B",1
"957",21,3,"41",18,6,11,"B2",566,1.25,1,0.068,0,NA,NA,NA,"11",NA,"f","B",1
"958",21,3,"41",18,6,11,"N2",566,3.4,1,0,1,1,5,0.88,"6","f","f","N",0
"959",21,3,"42",18,7,8,"B1",505,1.08,1,0.068,0,NA,NA,NA,NA,NA,"f","B",1
"960",21,3,"42",18,7,8,"B1",505,2.51,1,0.023,1,1,6,0.92,"8","f","f","B",1
"961",21,3,"44",18,8,12,"B2",354,2.27,1,0.113,0,NA,NA,NA,"12",NA,"f","B",1
"962",21,3,"44",18,8,12,"B2",354,1.59,1,0.124,0,NA,NA,NA,"12",NA,"f","B",1
"963",21,3,"45",18,9,11,"B2",411,1.42,1,0.192,0,NA,NA,NA,"11",NA,"f","B",1
"964",21,3,"45",18,9,11,"B1",411,3.05,1,0.034,1,0,NA,NA,"9",NA,"f","B",1
"965",21,3,"46",18,10,11,"B2",590,1.02,1,0.079,0,NA,NA,NA,"10",NA,"f","B",1
"966",21,3,"46",18,10,11,"B2",590,3.6,1,0,1,1,5,0.75,"11","f","f","B",1
"967",21,3,"51",22,5,NA,"N2",339,1.05,1,0,0,NA,NA,NA,"5",NA,"f","N",0
"968",21,3,"51",22,5,NA,"N2",339,2.98,1,0,0,NA,NA,NA,"5",NA,"f","N",0
"969",21,3,"52",22,6,NA,"N2",427,1.63,1,0.09,0,NA,NA,NA,"6",NA,"f","N",0
"970",21,3,"52",22,6,NA,"N2",427,2.14,1,0.056,0,NA,NA,NA,"6",NA,"f","N",0
"971",21,3,"53",22,7,NA,"B1",524,1.12,1,0.169,0,NA,NA,NA,"7",NA,"f","B",1
"972",21,3,"53",22,7,NA,"B1",524,3.15,1,0,1,1,2,0.88,"7","f","f","B",1
"973",21,3,"55",22,9,NA,"B1",518,1.22,1,0.181,0,NA,NA,NA,"9",NA,"f","B",1
"974",21,3,"55",22,9,NA,"B1",518,2.51,1,0,1,1,1,0.85,"9","f","f","B",1
"975",21,3,"59",22,1,3,"N1",310,1.29,1,0.056,0,NA,NA,NA,"3",NA,"f","N",0
"976",21,3,"59",22,1,3,"N1",310,2.47,1,0.079,1,1,2,0.88,"3","m","f","N",0
"977",21,3,"62",22,1,11,NA,481,1.66,1,0.102,0,NA,NA,NA,NA,NA,"f",NA,NA
"978",21,3,"62",22,1,11,"B2",481,2.41,1,0.034,1,1,2,1.22,"11","f","f","B",1
"979",21,3,"64",22,2,7,"N1",478,1.22,1,0.192,0,NA,NA,NA,"2",NA,"f","N",0
"980",21,3,"64",22,2,7,"B1",478,3.22,1,0,0,NA,NA,NA,"7",NA,"f","B",1
"981",21,3,"66",22,3,6,"N2",476,1.53,1,0.113,0,NA,NA,NA,"6",NA,"f","N",0
"982",21,3,"66",22,3,6,"N2",476,3.35,1,0,0,NA,NA,NA,"6",NA,"f","N",0
"983",21,3,"69",22,4,6,"N2",521,0.92,1,0.136,NA,NA,NA,NA,"4",NA,"m","N",0
"984",21,3,"69",22,4,6,"N2",521,2.24,1,0.147,0,1,1,0.88,"4","m","f","N",0
"985",21,3,"72",22,5,7,"B1",375,1.19,1,0.034,0,NA,NA,NA,"7",NA,"f","B",1
"986",21,3,"72",22,5,7,"B1",375,2.34,1,0,1,0,NA,NA,"7",NA,"f","B",1
"987",21,3,"73",22,5,10,"N2",428,1.08,1,0,0,NA,NA,NA,"5",NA,"f","N",0
"988",21,3,"73",22,5,10,"B2",428,2.47,1,0.079,0,NA,NA,NA,"10",NA,"f","B",1
"989",21,3,"77",22,7,11,"B2",468,1.56,1,0.011,0,NA,NA,NA,"11",NA,"f","B",1
"990",21,3,"77",22,7,11,"B2",468,3.22,1,0,1,1,2,1.12,"11","m","f","B",1
"991",21,3,"79",22,9,12,"B1",520,1.19,1,0.158,0,NA,NA,NA,"9",NA,"f","B",1
"992",21,3,"79",22,9,12,"B1",520,3.15,1,0.034,0,NA,NA,NA,"9",NA,"f","B",1
"993",21,3,"80",22,10,12,"B2",497,1.15,1,0.147,0,NA,NA,NA,"10",NA,"f","B",1
"994",21,3,"80",22,10,12,"B2",497,3.32,1,0.009,1,1,3,1.25,"10","f","f","B",1
"995",21,3,"81",26,1,NA,"N1",210,1.76,1,0.023,0,NA,NA,NA,"1",NA,"f","N",0
"996",21,3,"81",26,1,NA,"N1",210,2.31,1,0.045,0,NA,NA,NA,"1",NA,"f","N",0
"997",21,3,"82",26,2,NA,"N1",284,1.32,1,0.147,0,NA,NA,NA,"2",NA,"f","N",0
"998",21,3,"82",26,2,NA,"N1",284,2.2,1,0.079,0,NA,NA,NA,"2",NA,"f","N",0
"999",21,3,"83",26,3,NA,"N1",251,1.19,1,0.136,0,NA,NA,NA,"3",NA,"f","N",0
"1000",21,3,"83",26,3,NA,"N1",251,2.51,1,0.023,0,NA,NA,NA,"3",NA,"f","N",0
"1001",21,3,"85",26,5,NA,"N2",221,1.53,1,0.079,0,NA,NA,NA,"5",NA,"f","N",0
"1002",21,3,"85",26,5,NA,"N2",221,2.17,1,0.068,1,1,1,1.05,"5","f","f","N",0
"1003",21,3,"86",26,6,NA,"N2",157,0.95,1,0.158,0,NA,NA,NA,"6",NA,"f","N",0
"1004",21,3,"86",26,6,NA,"N2",157,2.37,1,0.011,0,NA,NA,NA,"6",NA,"f","N",0
"1005",21,3,"88",26,8,NA,"B1",525,1.56,1,0.023,0,NA,NA,NA,"8",NA,"f","B",1
"1006",21,3,"88",26,8,NA,"B1",525,3.05,0,NA,0,1,1,1.12,"8","m","f","B",1
"1007",21,3,"90",26,10,NA,"B2",347,1.53,1,0.136,0,NA,NA,NA,"10",NA,"f","B",1
"1008",21,3,"90",26,10,NA,"B2",347,2.1,1,0.147,0,NA,NA,NA,"10",NA,"f","B",1
